14002	10	NCDD01U2	0	0	N	N	Loop back Data S	1			0		0
14002	11	NCDD01U3	0	0	N	N	Loop back Manche	1			0		0
14002	12	NCDD01U4	0	0	N	N	Loop back Parity	1			0		0
14002	13	NCDD01U5	0	0	N	N	Loop back Word c	1			0		0
14002	14	NCDD01U6	0	0	N	N	Reserved	1			0		0
14002	15	NCDD01U7	0	0	N	N	No response from	1			0		0
14002	16	NCDD01U8	0	0	N	N	RT1 Status Synch	1			0		0
14002	17	NCDD01U9	0	0	N	N	RT1 Data Synch e	1			0		0
14002	18	NCDD01UA	0	0	N	N	RT1 Manchester S	1			0		0
14002	19	NCDD01UB	0	0	N	N	Parity error fro	1			0		0
14002	20	NCDD01UC	0	0	N	N	RT1 Word count e	1			0		0
14002	21	NCDD01UD	0	0	N	N	RT1 Nb Bytes rec	1			0		0
14002	22	NCDD01UE	0	0	N	N	No response from	1			0		0
14002	23	NCDD01UF	0	0	N	N	RT2 Status Synch	1			0		0
14002	24	NCDD01UG	0	0	N	N	RT2 Manchester S	1			0		0
14002	25	NCDD01UH	0	0	N	N	Parity error fro	1			0		0
14002	26	NCDD01UJ	0	0	N	N	RT2 Word count e	1			0		0
14002	27	NCD02815	0	0	N	N	OBCHP_RT Status 	1			0		0
14002	28	NCDD01V1	0	0	N	N	RT Address	1			0		-16
14002	29	NCDD01V2	0	0	N	N	Message error	1			0		0
14002	30	NCDD01V3	0	0	N	N	Instrumentation	1			0		0
14002	31	NCDD01V4	0	0	N	N	Service request	1			0		0
14002	32	NCDD01V5	0	0	N	N	Reserved	1			0		0
14002	33	NCDD01V6	0	0	N	N	Bcst Cd received	1			0		0
14002	34	NCDD01V7	0	0	N	N	Busy	1			0		0
14002	35	NCDD01V8	0	0	N	N	Subsystem flag	1			0		0
14002	36	NCDD01V9	0	0	N	N	DBCA flag	1			0		0
14002	37	NCDD01VA	0	0	N	N	Terminal flag	1			0		0
14002	38	NCD02816	1	0	N	N	OBCHP_Nb DATA_Wo	1			0		0
14002	39	NCD02817	0	0	N	N	OBCHP_DATA_Words	1		N	0		0
14005	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
14005	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1			0		0
14005	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1			0		0
14005	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1			0		0
14005	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1			0		0
14005	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1			0		0
14005	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1			0		0
14005	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1			0		0
14005	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1			0		0
14024	1	NCD05822	1	0	N	N	OBCHP_Nb_EIDs	1			0		0
14024	2	NCD05011	0	0	N	N	OBCHP_PTM_EID	1		N	0		0
14025	1	NCD05822	1	0	N	N	OBCHP_Nb_EIDs	1			0		0
14025	2	NCD05011	0	0	N	N	OBCHP_PTM_EID	1		N	0		0
14155	1	NCD8E091	0	0	N	N	OBCHP_S142_Glob 	1			0		0
14155	2	NCD8E092	10	0	N	N	OBCHP_S142_Nb of	1			0		0
14155	3	NCD8E093	0	0	N	N	OBCHP_S142_FMON 	1		N	0		0
14155	4	NCD8E094	0	0	N	N	OBCHP_S142_FMON 	1		N	0		0
14155	5	NCD8E095	0	0	N	N	OBCHP_S142_FMON 	1		N	0		0
14155	6	NCD0C096	0	0	N	N	OBCHP_S12_Val_Pa	1		N	0		0
14155	7	NCD2Z040	0	0	N	N	OBCHP_PTM_EID	1		N	0		0
14155	8	NCD8E098	0	0	N	N	OBCHP_S142_Nb of	1		N	0		0
14155	9	NCD8E099	0	0	N	N	OBCHP_FMon_Logic	1		N	0		0
14155	10	NCD8E09A	2	0	N	N	OBCHP_S142_Nb of	1		N	0		0
14155	11	NCD8E09B	0	0	N	N	OBCHP_SMon_Mon_I	1		N	0		0
14155	12	NCD8E09C	0	0	N	N	OBCHP_FMON Chk S	1		N	0		0
14156	1	NCD8E0B1	3	0	N	N	OBCHP_S142_Nb of	1			0		0
14156	2	NCD8E093	0	0	N	N	OBCHP_S142_FMON 	1		N	0		0
14156	3	NCD8E094	0	0	N	N	OBCHP_S142_FMON 	1		N	0		0
14156	4	NCD8E095	0	0	N	N	OBCHP_S142_FMON 	1		N	0		0
14157	1	NCD0E0C1	4	0	N	N	OBCHP_S14_Nb PID	1			0		0
14157	2	NCD13072	0	0	N	N	OBCHP_S19_PID	1		N	0		0
14157	3	NCD03811	2	0	N	N	OBCHP_Nb_SIDs	1		N	0		0
14157	4	NCD0E0C4	0	0	N	N	OBCHP_S14_SID	1		N	0		0
14157	5	NCD0E085	0	0	N	N	OBCHP_S14_PkFwdS	1		N	0		0
14158	1	NCD0E0C1	4	0	N	N	OBCHP_S14_Nb PID	1			0		0
14158	2	NCD13072	0	0	N	N	OBCHP_S19_PID	1		N	0		0
14158	3	NCD03811	2	0	N	N	OBCHP_Nb_SIDs	1		N	0		0
14158	4	NCD0E0C4	0	0	N	N	OBCHP_S14_SID	1		N	0		0
14158	5	NCD0E085	0	0	N	N	OBCHP_S14_PkFwdS	1		N	0		0
14159	1	NCD0E0C1	4	0	N	N	OBCHP_S14_Nb PID	1			0		0
14159	2	NCD13072	0	0	N	N	OBCHP_S19_PID	1		N	0		0
14159	3	NCD0E833	2	0	N	N	OBCHP_S14_Nb EID	1		N	0		0
14159	4	NCD0E834	0	0	N	N	OBCHP_S14_Fwd_EI	1		N	0		0
14159	5	NCD0E085	0	0	N	N	OBCHP_S14_PkFwdS	1		N	0		0
14160	1	NCD0E0C1	8	0	N	N	OBCHP_S14_Nb PID	1			0		0
14160	2	NCD13072	0	0	N	N	OBCHP_S19_PID	1		N	0		0
14160	3	NCD0E813	0	0	N	N	OBCHP_PkFwdStatB	1		N	0		0
14160	4	NCD0F924	5	0	N	N	OBCHP_S15_Nb Typ	1		N	0		0
14160	5	NCD0F925	0	0	N	N	OBCHP_S15_Type	1		N	0		0
14160	6	NCD0E816	0	0	N	N	OBCHP_PkFwdStatB	1		N	0		0
14160	7	NCD0F927	2	0	N	N	OBCHP_S15_Nb Sub	1		N	0		0
14160	8	NCD0F928	0	0	N	N	OBCHP_S15_SubTyp	1		N	0		0
14160	9	NCD0E819	0	0	N	N	OBCHP_PkFwdStatB	1		N	0		0
14163	1	NCD030C1	0	0	N	N	OBCHP_DIAG SID	1			0		0
14163	2	NCD030A2	0	0	N	N	OBCHP_PTMCollect	1			0		0
14163	3	NCD030A3	1	0	N	N	OBCHP_Nb paramet	1			0		0
14163	4	NCD0C095	0	0	N	N	OBCHP_Monitored 	1		N	0		0
